APPL,"2018-05-02 04:53:46",150785
APPL,"2018-05-02 06:38:58",150785
APPL,"2018-05-03 00:35:25",145510
APPL,"2018-05-03 06:33:53",145510
APPL,"2018-05-03 06:48:56",145510
APPL,"2018-05-03 07:07:03",145510
APPL,"2018-05-03 07:34:19",145510
APPL,"2018-05-03 07:43:36",145510
APPL,"2018-05-03 11:19:43",145511
APPL,"2018-05-03 12:43:07",145511
APPL,"2018-05-03 13:43:07",145512
APPL,"2018-05-03 14:43:07",144974
APPL,"2018-05-03 15:43:08",144543
APPL,"2018-05-03 16:43:08",144389
APPL,"2018-05-03 17:43:07",144264
APPL,"2018-05-03 18:43:07",144060
APPL,"2018-05-03 19:43:07",143941
APPL,"2018-05-03 20:43:07",143789
APPL,"2018-05-03 21:43:07",143754
APPL,"2018-05-03 22:43:08",143747
APPL,"2018-05-03 23:43:06",143747
APPL,"2018-05-04 00:43:06",143747
APPL,"2018-05-04 01:43:07",143747
APPL,"2018-05-04 02:43:08",143747
APPL,"2018-05-04 03:43:07",143747
APPL,"2018-05-04 04:43:07",143747
APPL,"2018-05-04 05:43:07",143747
APPL,"2018-05-04 06:43:07",143747
APPL,"2018-05-04 07:43:07",143747
APPL,"2018-05-04 08:43:08",143747
APPL,"2018-05-04 09:43:07",143749
APPL,"2018-05-04 10:43:07",143749
APPL,"2018-05-04 11:43:07",143749
APPL,"2018-05-04 12:43:06",143749
APPL,"2018-05-04 20:47:51",141460
APPL,"2018-05-04 20:53:51",141460
APPL,"2018-05-04 20:59:50",141460
APPL,"2018-05-04 21:05:50",141439
APPL,"2018-05-04 21:11:50",141439
APPL,"2018-05-04 21:17:50",141439
APPL,"2018-05-04 21:23:50",141439
APPL,"2018-05-04 21:29:49",141439
APPL,"2018-05-04 21:43:07",141439
APPL,"2018-05-04 22:43:08",141424
APPL,"2018-05-04 23:43:08",141424
APPL,"2018-05-05 00:43:06",141424
APPL,"2018-05-05 01:43:07",141424
APPL,"2018-05-05 02:43:07",141424
APPL,"2018-05-05 03:43:07",141424
APPL,"2018-05-05 04:43:07",141424
APPL,"2018-05-05 05:43:06",141424
APPL,"2018-05-05 06:43:08",141424
APPL,"2018-05-05 07:43:08",141424
APPL,"2018-05-05 08:43:07",141424
APPL,"2018-05-05 09:43:06",141424
APPL,"2018-05-05 10:43:08",141424
APPL,"2018-05-05 11:43:07",141424
APPL,"2018-05-05 12:43:07",141424
APPL,"2018-05-05 13:43:08",141424
APPL,"2018-05-05 14:43:07",141424
APPL,"2018-05-05 15:43:08",141424
APPL,"2018-05-05 16:43:08",141436
APPL,"2018-05-05 17:43:08",141436
APPL,"2018-05-05 18:43:07",141436
APPL,"2018-05-05 19:43:07",141436
APPL,"2018-05-05 20:43:07",141436
APPL,"2018-05-05 21:43:06",141436
APPL,"2018-05-05 22:43:07",141436
APPL,"2018-05-05 23:43:06",141436
APPL,"2018-05-06 00:43:06",141436
APPL,"2018-05-06 01:43:07",141436
APPL,"2018-05-06 02:43:07",141437
APPL,"2018-05-06 03:43:07",141437
APPL,"2018-05-06 04:43:07",141437
APPL,"2018-05-06 05:43:07",141437
APPL,"2018-05-06 06:43:07",141437
APPL,"2018-05-06 07:43:11",141437
APPL,"2018-05-06 08:43:06",141437
APPL,"2018-05-06 09:43:06",141437
APPL,"2018-05-06 10:43:06",141437
APPL,"2018-05-06 11:43:07",141437
APPL,"2018-05-06 12:43:06",141437
APPL,"2018-05-06 13:43:07",141437
APPL,"2018-05-06 14:43:07",141437
APPL,"2018-05-06 15:43:07",141437
APPL,"2018-05-06 16:43:07",141437
APPL,"2018-05-06 17:43:07",141437
APPL,"2018-05-06 18:43:08",141437
APPL,"2018-05-06 19:43:07",141437
APPL,"2018-05-06 20:43:08",141437
APPL,"2018-05-06 21:43:07",141437
APPL,"2018-05-06 22:43:07",141437
APPL,"2018-05-06 23:43:07",141437
APPL,"2018-05-07 00:43:06",141437
APPL,"2018-05-07 01:43:07",141437
APPL,"2018-05-07 01:56:43",141437
APPL,"2018-05-07 02:43:08",141437
APPL,"2018-05-07 03:43:07",141437
APPL,"2018-05-07 04:43:07",141437
APPL,"2018-05-07 05:43:07",141437
APPL,"2018-05-07 06:43:06",141437
APPL,"2018-05-07 07:43:06",141437
APPL,"2018-05-07 08:43:09",141437
APPL,"2018-05-07 09:43:06",141422
APPL,"2018-05-07 10:43:07",141422
APPL,"2018-05-07 11:43:06",141422
APPL,"2018-05-07 12:43:06",141422
APPL,"2018-05-07 13:43:16",141414
APPL,"2018-05-07 14:43:07",141585
APPL,"2018-05-07 15:43:08",141692
APPL,"2018-05-07 16:43:11",141637
APPL,"2018-05-07 22:43:07",141179
APPL,"2018-05-07 23:43:08",141179
APPL,"2018-05-08 00:43:09",141179
APPL,"2018-05-08 01:43:11",141179
APPL,"2018-05-08 02:43:07",141179
APPL,"2018-05-08 03:43:07",141179
APPL,"2018-05-08 04:43:08",141179
APPL,"2018-05-08 05:43:07",141179
APPL,"2018-05-08 06:43:08",141179
APPL,"2018-05-08 07:43:08",141179
APPL,"2018-05-08 08:43:07",141179
APPL,"2018-05-08 09:43:07",141183
APPL,"2018-05-08 10:43:07",141186
APPL,"2018-05-08 11:43:06",141186
APPL,"2018-05-08 12:43:06",141186
APPL,"2018-05-08 13:43:08",141186
APPL,"2018-05-08 14:43:08",140936
APPL,"2018-05-08 15:43:07",141003
APPL,"2018-05-08 16:43:07",141023
APPL,"2018-05-08 17:43:07",140999
APPL,"2018-05-08 18:43:08",140958
APPL,"2018-05-08 19:43:07",140896
APPL,"2018-05-08 20:43:07",140837
APPL,"2018-05-08 21:43:06",140821
APPL,"2018-05-08 22:43:07",140820
APPL,"2018-05-08 23:43:12",140820
APPL,"2018-05-09 00:43:08",140820
APPL,"2018-05-09 01:43:07",140820
APPL,"2018-05-09 02:43:07",140820
APPL,"2018-05-09 03:43:07",140820
APPL,"2018-05-09 04:43:08",140820
APPL,"2018-05-09 05:43:08",140820
APPL,"2018-05-09 06:43:07",140820
APPL,"2018-05-09 07:43:07",140820
APPL,"2018-05-09 08:43:08",140820
APPL,"2018-05-09 09:43:06",140823
APPL,"2018-05-09 10:43:07",140822
APPL,"2018-05-09 11:43:07",140822
APPL,"2018-05-09 12:43:07",140822
APPL,"2018-05-09 13:43:09",140822
APPL,"2018-05-09 14:43:07",140980
APPL,"2018-05-09 15:43:07",141013
APPL,"2018-05-09 16:43:07",141012
APPL,"2018-05-09 17:43:08",140980
APPL,"2018-05-09 18:43:07",140932
APPL,"2018-05-09 19:43:07",140896
APPL,"2018-05-09 20:43:06",140763
APPL,"2018-05-09 21:43:08",140748
APPL,"2018-05-09 22:43:07",140742
APPL,"2018-05-09 23:43:07",140742
APPL,"2018-05-10 00:43:08",140742
APPL,"2018-05-10 01:43:08",140742
APPL,"2018-05-10 02:43:09",140742
APPL,"2018-05-10 03:43:09",140742
APPL,"2018-05-10 04:43:09",140742
APPL,"2018-05-10 05:43:08",140742
APPL,"2018-05-10 06:43:08",140742
APPL,"2018-05-10 07:43:09",140743
APPL,"2018-05-10 08:43:09",140747
APPL,"2018-05-10 09:43:08",140747
APPL,"2018-05-10 10:43:09",140747
APPL,"2018-05-10 11:43:08",140747
APPL,"2018-05-10 12:43:08",140747
APPL,"2018-05-10 13:43:18",140747
APPL,"2018-05-10 14:43:09",140811
APPL,"2018-05-10 15:43:09",140870
APPL,"2018-05-10 16:43:09",140982
APPL,"2018-05-10 17:43:09",141002
APPL,"2018-05-10 18:43:08",140949
APPL,"2018-05-10 19:43:09",140927
APPL,"2018-05-10 20:43:08",140914
APPL,"2018-05-10 21:43:08",140896
APPL,"2018-05-10 22:43:08",140904
APPL,"2018-05-10 23:43:09",140904
APPL,"2018-05-11 00:43:09",140904
APPL,"2018-05-11 01:43:09",140904
APPL,"2018-05-11 02:43:09",140904
APPL,"2018-05-11 03:43:08",140904
APPL,"2018-05-11 04:43:08",140904
APPL,"2018-05-11 05:43:10",140904
APPL,"2018-05-11 06:43:08",140904
APPL,"2018-05-11 07:43:08",140904
APPL,"2018-05-11 08:43:09",140904
APPL,"2018-05-11 09:43:08",140895
APPL,"2018-05-11 10:43:08",140898
APPL,"2018-05-11 11:43:09",140898
APPL,"2018-05-11 12:43:08",140898
APPL,"2018-05-11 13:43:10",140898
APPL,"2018-05-11 14:43:09",140989
APPL,"2018-05-11 15:43:09",141003
APPL,"2018-05-11 16:43:09",140952
APPL,"2018-05-11 17:43:09",140911
APPL,"2018-05-11 18:43:09",140901
APPL,"2018-05-11 19:43:09",140847
APPL,"2018-05-11 21:43:08",140946
META,"2018-05-02 04:54:05",105088
META,"2018-05-02 06:39:17",105088
META,"2018-05-03 00:35:48",104394
META,"2018-05-03 06:34:16",104394
META,"2018-05-03 06:49:16",104394
META,"2018-05-03 07:07:27",104394
META,"2018-05-03 07:34:40",104394
META,"2018-05-03 07:43:57",104394
META,"2018-05-03 11:20:02",104396
META,"2018-05-03 12:43:26",104396
META,"2018-05-03 13:43:26",104397
META,"2018-05-03 14:43:26",104332
META,"2018-05-03 15:43:27",104243
META,"2018-05-03 16:43:27",104343
META,"2018-05-03 17:43:27",104366
META,"2018-05-03 18:43:26",104346
META,"2018-05-03 19:43:26",104335
META,"2018-05-03 20:43:26",104354
META,"2018-05-03 21:43:26",104353
META,"2018-05-03 22:43:27",104351
META,"2018-05-03 23:43:25",104351
META,"2018-05-04 00:43:25",104351
META,"2018-05-04 01:43:26",104351
META,"2018-05-04 02:43:27",104351
META,"2018-05-04 03:43:26",104351
META,"2018-05-04 04:43:26",104351
META,"2018-05-04 05:43:26",104351
META,"2018-05-04 06:43:26",104351
META,"2018-05-04 07:43:26",104351
META,"2018-05-04 08:43:27",104351
META,"2018-05-04 09:43:26",104356
META,"2018-05-04 10:43:26",104356
META,"2018-05-04 11:43:26",104356
META,"2018-05-04 12:43:25",104356
META,"2018-05-04 20:48:10",103915
META,"2018-05-04 20:54:10",103915
META,"2018-05-04 21:00:09",103915
META,"2018-05-04 21:06:09",103903
META,"2018-05-04 21:12:09",103903
META,"2018-05-04 21:18:09",103903
META,"2018-05-04 21:24:09",103903
META,"2018-05-04 21:30:08",103903
META,"2018-05-04 21:43:26",103903
META,"2018-05-04 22:43:27",103891
META,"2018-05-04 23:43:27",103891
META,"2018-05-05 00:43:26",103891
META,"2018-05-05 01:43:27",103891
META,"2018-05-05 02:43:27",103891
META,"2018-05-05 03:43:27",103891
META,"2018-05-05 04:43:27",103891
META,"2018-05-05 05:43:26",103891
META,"2018-05-05 06:43:28",103891
META,"2018-05-05 07:43:28",103891
META,"2018-05-05 08:43:27",103891
META,"2018-05-05 09:43:26",103891
META,"2018-05-05 10:43:28",103891
META,"2018-05-05 11:43:27",103891
META,"2018-05-05 12:43:27",103891
META,"2018-05-05 13:43:28",103891
META,"2018-05-05 14:43:27",103891
META,"2018-05-05 15:43:28",103891
META,"2018-05-05 16:43:28",103894
META,"2018-05-05 17:43:28",103894
META,"2018-05-05 18:43:27",103894
META,"2018-05-05 19:43:27",103894
META,"2018-05-05 20:43:27",103894
META,"2018-05-05 21:43:26",103894
META,"2018-05-05 22:43:27",103894
META,"2018-05-05 23:43:26",103894
META,"2018-05-06 00:43:26",103894
META,"2018-05-06 01:43:27",103894
META,"2018-05-06 02:43:27",103894
META,"2018-05-06 03:43:27",103894
META,"2018-05-06 04:43:27",103894
META,"2018-05-06 05:43:27",103894
META,"2018-05-06 06:43:27",103894
META,"2018-05-06 07:43:31",103894
META,"2018-05-06 08:43:26",103894
META,"2018-05-06 09:43:26",103894
META,"2018-05-06 10:43:26",103894
META,"2018-05-06 11:43:27",103894
META,"2018-05-06 12:43:26",103894
META,"2018-05-06 13:43:27",103894
META,"2018-05-06 14:43:27",103894
META,"2018-05-06 15:43:27",103894
META,"2018-05-06 16:43:27",103894
META,"2018-05-06 17:43:27",103894
META,"2018-05-06 18:43:28",103894
META,"2018-05-06 19:43:27",103894
META,"2018-05-06 20:43:28",103894
META,"2018-05-06 21:43:27",103894
META,"2018-05-06 22:43:27",103894
META,"2018-05-06 23:43:27",103894
META,"2018-05-07 00:43:26",103894
META,"2018-05-07 01:43:27",103894
META,"2018-05-07 01:57:03",103894
META,"2018-05-07 02:43:28",103894
META,"2018-05-07 03:43:27",103894
META,"2018-05-07 04:43:27",103894
META,"2018-05-07 05:43:27",103894
META,"2018-05-07 06:43:26",103894
META,"2018-05-07 07:43:27",103894
META,"2018-05-07 08:43:29",103894
META,"2018-05-07 09:43:26",103892
META,"2018-05-07 10:43:27",103892
META,"2018-05-07 11:43:26",103892
META,"2018-05-07 12:43:26",103892
META,"2018-05-07 13:43:36",103892
META,"2018-05-07 14:43:26",103837
META,"2018-05-07 15:43:27",103771
META,"2018-05-07 16:43:31",103734
META,"2018-05-07 22:43:26",104020
META,"2018-05-07 23:43:26",104020
META,"2018-05-08 00:43:28",104020
META,"2018-05-08 01:43:31",104020
META,"2018-05-08 02:43:26",104020
META,"2018-05-08 03:43:26",104020
META,"2018-05-08 04:43:27",104020
META,"2018-05-08 05:43:26",104020
META,"2018-05-08 06:43:27",104020
META,"2018-05-08 07:43:27",104020
META,"2018-05-08 08:43:26",104020
META,"2018-05-08 09:43:26",104023
META,"2018-05-08 10:43:26",104022
META,"2018-05-08 11:43:25",104022
META,"2018-05-08 12:43:25",104022
META,"2018-05-08 13:43:27",104022
META,"2018-05-08 14:43:27",104124
META,"2018-05-08 15:43:26",104217
META,"2018-05-08 16:43:26",104239
META,"2018-05-08 17:43:26",104249
META,"2018-05-08 18:43:27",104237
META,"2018-05-08 19:43:26",104192
META,"2018-05-08 20:43:26",104176
META,"2018-05-08 21:43:25",104177
META,"2018-05-08 22:43:26",104177
META,"2018-05-08 23:43:31",104177
META,"2018-05-09 00:43:27",104177
META,"2018-05-09 01:43:26",104177
META,"2018-05-09 02:43:26",104177
META,"2018-05-09 03:43:26",104177
META,"2018-05-09 04:43:27",104177
META,"2018-05-09 05:43:27",104177
META,"2018-05-09 06:43:26",104177
META,"2018-05-09 07:43:26",104177
META,"2018-05-09 08:43:27",104177
META,"2018-05-09 09:43:25",104177
META,"2018-05-09 10:43:26",104176
META,"2018-05-09 11:43:26",104176
META,"2018-05-09 12:43:25",104176
META,"2018-05-09 13:43:28",104176
META,"2018-05-09 14:43:26",104089
META,"2018-05-09 15:43:26",104002
META,"2018-05-09 16:43:26",103962
META,"2018-05-09 17:43:27",103935
META,"2018-05-09 18:43:26",103892
META,"2018-05-09 19:43:27",103857
META,"2018-05-09 20:43:25",103745
META,"2018-05-09 21:43:27",103739
META,"2018-05-09 22:43:26",103733
META,"2018-05-09 23:43:26",103733
META,"2018-05-10 00:43:27",103733
META,"2018-05-10 01:43:27",103733
META,"2018-05-10 02:43:27",103733
META,"2018-05-10 03:43:28",103733
META,"2018-05-10 04:43:28",103733
META,"2018-05-10 05:43:27",103733
META,"2018-05-10 06:43:27",103733
META,"2018-05-10 07:43:28",103733
META,"2018-05-10 08:43:28",103733
META,"2018-05-10 09:43:26",103733
META,"2018-05-10 10:43:28",103733
META,"2018-05-10 11:43:27",103733
META,"2018-05-10 12:43:27",103733
META,"2018-05-10 13:43:37",103733
META,"2018-05-10 14:43:28",103810
META,"2018-05-10 15:43:28",103817
META,"2018-05-10 16:43:28",103650
META,"2018-05-10 17:43:28",103669
META,"2018-05-10 18:43:27",103603
META,"2018-05-10 19:43:28",103561
META,"2018-05-10 20:43:27",103508
META,"2018-05-10 21:43:27",103486
META,"2018-05-10 22:43:27",103483
META,"2018-05-10 23:43:28",103483
META,"2018-05-11 00:43:28",103484
META,"2018-05-11 01:43:29",103484
GOOG,"2018-05-02 04:51:27",17192
GOOG,"2018-05-02 06:36:26",17192
GOOG,"2018-05-03 00:32:43",17180
GOOG,"2018-05-03 06:31:19",17180
GOOG,"2018-05-03 06:46:18",17180
GOOG,"2018-05-03 07:04:18",17180
GOOG,"2018-05-03 07:31:41",17180
GOOG,"2018-05-03 07:40:56",17180
GOOG,"2018-05-03 11:17:28",17179
GOOG,"2018-05-03 12:40:52",17179
GOOG,"2018-05-03 13:40:52",17179
GOOG,"2018-05-03 14:40:52",17225
GOOG,"2018-05-03 15:40:53",17259
GOOG,"2018-05-03 16:40:53",17314
GOOG,"2018-05-03 17:40:52",17329
GOOG,"2018-05-03 18:40:52",17307
GOOG,"2018-05-03 19:40:52",17298
GOOG,"2018-05-03 20:40:52",17291
GOOG,"2018-05-03 21:40:52",17290
GOOG,"2018-05-03 22:40:52",17288
GOOG,"2018-05-03 23:40:51",17287
GOOG,"2018-05-04 00:40:51",17287
GOOG,"2018-05-04 01:40:52",17287
GOOG,"2018-05-04 02:40:52",17287
GOOG,"2018-05-04 03:40:52",17287
GOOG,"2018-05-04 04:40:52",17287
GOOG,"2018-05-04 05:40:52",17287
GOOG,"2018-05-04 06:40:52",17287
GOOG,"2018-05-04 07:40:52",17287
GOOG,"2018-05-04 08:40:52",17287
GOOG,"2018-05-04 09:40:52",17288
GOOG,"2018-05-04 10:40:53",17288
GOOG,"2018-05-04 11:40:52",17288
GOOG,"2018-05-04 12:40:52",17288
GOOG,"2018-05-04 20:45:36",16997
GOOG,"2018-05-04 20:51:35",16997
GOOG,"2018-05-04 20:57:35",16997
GOOG,"2018-05-04 21:03:35",16989
GOOG,"2018-05-04 21:09:35",16989
GOOG,"2018-05-04 21:15:35",16989
GOOG,"2018-05-04 21:21:35",16989
GOOG,"2018-05-04 21:27:34",16989
GOOG,"2018-05-04 21:40:52",16989
GOOG,"2018-05-04 22:40:53",16983
GOOG,"2018-05-04 23:40:53",16983
GOOG,"2018-05-05 00:40:52",16983
GOOG,"2018-05-05 01:40:53",16983
GOOG,"2018-05-05 02:40:53",16983
GOOG,"2018-05-05 03:40:53",16983
GOOG,"2018-05-05 04:40:53",16983
GOOG,"2018-05-05 05:40:52",16983
GOOG,"2018-05-05 06:40:54",16983
GOOG,"2018-05-05 07:40:54",16983
GOOG,"2018-05-05 08:40:53",16983
GOOG,"2018-05-05 09:40:52",16983
GOOG,"2018-05-05 10:40:54",16983
GOOG,"2018-05-05 11:40:53",16983
GOOG,"2018-05-05 12:40:53",16983
GOOG,"2018-05-05 13:40:54",16983
GOOG,"2018-05-05 14:40:53",16983
GOOG,"2018-05-05 15:40:54",16983
GOOG,"2018-05-05 16:40:53",16985
GOOG,"2018-05-05 17:40:54",16985
GOOG,"2018-05-05 18:40:53",16985
GOOG,"2018-05-05 19:40:53",16985
GOOG,"2018-05-05 20:40:54",16985
GOOG,"2018-05-05 21:40:52",16985
GOOG,"2018-05-05 22:40:53",16985
GOOG,"2018-05-05 23:40:53",16985
